age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
26,services,divorced,high.school,unknown,unknown,no,telephone,jul,mon,418,3,4,0,nonexistent,-2.2830977760062607,93.52380696544628,-34.73777856409923,1.9854816090163,5091.801045785437,no
59,management,married,high.school,unknown,no,yes,telephone,feb,wed,2336,18,22,3,nonexistent,-2.802684488734868,92.90106924754905,-41.37449780101202,3.4072635375044005,5097.542124241039,yes
59,services,married,basic.4y,unknown,unknown,no,cellular,jun,fri,378,6,28,2,nonexistent,0.7510244037516837,92.8652106689379,-49.1928995114686,3.649017302909813,5043.465715866748,yes
19,self-employed,divorced,university.degree,yes,unknown,unknown,cellular,jul,thu,1796,4,8,6,nonexistent,-0.39784913241908093,93.94614968908579,-43.58795814953922,4.892904168347428,5027.847242376899,no
21,blue-collar,divorced,university.degree,no,unknown,no,cellular,dec,thu,3561,15,999,2,nonexistent,-2.6547671436108753,93.85878548311344,-35.237457982563605,1.2655648148926777,5072.1763001258905,yes
25,blue-collar,married,high.school,no,unknown,yes,telephone,dec,thu,2278,29,24,2,success,-0.38028112199596364,93.1816075739445,-32.37169199943611,4.992479281132282,5207.668957164356,yes
49,admin.,married,basic.4y,unknown,no,yes,cellular,feb,wed,3065,26,26,6,failure,0.12922831451131772,92.98990927939904,-31.264613390320136,3.7733225390254406,5114.20354692345,yes
78,blue-collar,single,basic.4y,unknown,yes,no,telephone,nov,fri,2088,28,8,1,nonexistent,-0.5318654668611142,93.73635793528423,-32.29945835386137,2.6078872912737885,5087.550023373143,no
31,blue-collar,divorced,basic.6y,unknown,unknown,no,cellular,nov,tue,3099,4,3,6,failure,-2.8424473043449288,92.87404999267923,-43.06137696439998,1.7596782331232852,5015.31006387651,yes
66,self-employed,divorced,university.degree,unknown,no,unknown,telephone,may,tue,2182,6,15,1,failure,-2.801225241534009,94.6971408257061,-34.211272307208304,3.366288588853697,5208.5568738356615,no
30,technician,married,basic.6y,unknown,no,no,cellular,oct,fri,200,18,14,4,failure,-3.1833046102854534,93.67013147736407,-27.639017745405038,1.2238891627341353,5138.086305317117,yes
38,technician,married,university.degree,yes,no,no,cellular,dec,wed,1863,18,9,0,nonexistent,-2.276780726272909,93.65743935563883,-47.537611469716694,4.765823265373188,5225.079683902599,yes
41,services,single,high.school,no,no,no,telephone,oct,fri,779,29,4,6,nonexistent,-3.1136843964698815,92.38173342704722,-33.32046295825032,1.4114706076108359,5008.247474115039,no
67,services,single,high.school,yes,unknown,unknown,cellular,jan,tue,2977,26,15,0,nonexistent,0.465456740725059,93.70701420824624,-41.00145356055063,4.006935034820884,5066.850148060665,yes
35,technician,married,basic.4y,yes,yes,no,telephone,mar,fri,3104,10,5,5,nonexistent,-3.326053466001641,92.82579035336441,-45.42265178318417,2.1186444122620194,5051.595669895232,yes
62,admin.,divorced,basic.4y,unknown,no,unknown,cellular,jan,thu,3119,13,15,2,nonexistent,-0.61111859333289,93.26512235478283,-43.15098339639975,1.54972052647438,5051.462745776896,yes
57,technician,single,basic.4y,yes,yes,unknown,telephone,dec,fri,502,20,3,2,nonexistent,0.48720035881607154,93.50695829238155,-46.82131879551011,4.158126965000221,4972.301193978837,no
43,services,married,university.degree,no,yes,yes,telephone,mar,mon,2454,22,21,5,nonexistent,0.8953423574321796,93.33826450118116,-31.313317284392678,4.506483731671419,5105.908216954333,yes
49,management,married,basic.4y,unknown,yes,yes,cellular,apr,fri,3645,18,20,1,failure,-1.4346157365613137,94.26630110341138,-41.53967146188838,0.6247329243318032,5124.631588683318,yes
61,blue-collar,married,high.school,no,no,unknown,cellular,dec,tue,1751,7,14,3,nonexistent,-0.41956337403201993,92.27849732102987,-28.390897549251484,4.886266585697763,4976.074959359906,yes
74,self-employed,divorced,basic.6y,yes,no,unknown,cellular,dec,tue,804,27,2,5,nonexistent,1.1656023688506343,92.46852085218895,-27.703373274790426,2.456444388947213,5196.314947170831,yes
72,management,married,high.school,unknown,no,unknown,telephone,may,tue,2146,8,18,6,success,-0.17626983353007264,92.43957207219734,-27.718757730982865,1.0227367258074584,5016.87111803698,yes
73,management,married,high.school,no,yes,yes,telephone,apr,thu,2731,25,8,0,success,0.9252433655541998,94.28713344127647,-47.07849742806767,2.594279168681167,5002.646881028461,yes
70,blue-collar,divorced,high.school,no,no,unknown,telephone,apr,tue,1895,6,4,0,failure,-0.11539835542914258,92.33102799204285,-42.52137321449559,1.121699514010439,5011.266119402821,yes
50,technician,married,basic.6y,unknown,no,yes,telephone,sep,mon,2773,2,15,3,success,-3.073613109042523,94.72003880818282,-43.38180186105625,1.738638515538001,5075.136544223585,yes
69,admin.,married,high.school,no,yes,yes,telephone,sep,fri,1570,22,26,0,nonexistent,-2.4549616000455416,94.71366281325821,-28.747980316334072,3.0530467376676587,4985.388514233644,yes
48,management,single,university.degree,unknown,no,unknown,telephone,sep,wed,960,8,2,0,success,1.1141649791527184,94.7770863652587,-48.7332422972786,2.180468828290137,5181.509265181769,yes
35,admin.,married,university.degree,unknown,unknown,unknown,telephone,nov,tue,3810,10,7,6,nonexistent,0.6524908417435324,94.743129648592,-36.73209152806715,1.6025140610241424,5143.457558838258,yes
52,self-employed,divorced,basic.6y,yes,unknown,unknown,cellular,may,fri,2660,17,23,1,nonexistent,-1.370935428526263,92.41725523971837,-39.19959763543329,1.4645229901546162,5088.490550452962,yes
29,self-employed,single,university.degree,no,unknown,yes,telephone,nov,thu,1485,27,13,0,nonexistent,-2.6265968276802685,93.84076858894191,-27.467157980822932,3.4009927948432206,5096.013374914601,yes
68,self-employed,married,basic.4y,unknown,unknown,no,cellular,may,fri,2690,22,29,2,nonexistent,-2.6455820123537683,93.11913296774743,-27.777138957809274,4.602632109641027,5070.991906683371,yes
42,services,divorced,university.degree,yes,yes,unknown,telephone,feb,tue,3840,12,28,2,nonexistent,0.943337659908148,94.04910516652237,-40.6664334446638,0.8482704171321441,5152.879765024251,yes
62,management,married,high.school,yes,no,no,telephone,jun,tue,1028,11,2,4,nonexistent,-2.6022021715869563,93.13657023226712,-40.25116060058326,1.6745910846569902,5215.7189362924255,no
48,self-employed,single,university.degree,unknown,unknown,no,telephone,feb,tue,3289,17,15,1,failure,-1.545856149503407,93.07306814738789,-41.60961592669937,3.5277997651152724,5109.99919902259,yes
27,services,divorced,basic.4y,unknown,unknown,no,cellular,oct,mon,502,16,6,1,nonexistent,0.9238606437827229,94.53106314908163,-31.938785813851382,4.94433131202883,5112.619361213392,yes
64,self-employed,single,basic.4y,no,no,no,telephone,may,fri,2814,22,8,2,nonexistent,-3.239522222919906,93.38473079694634,-48.405671762498166,3.5979377391365195,5101.748426436032,yes
69,technician,divorced,basic.4y,no,yes,no,telephone,nov,wed,397,10,2,1,failure,-0.3724425258401947,94.07132293594,-48.02408906735668,0.831544668781051,5204.326549625234,no
51,management,divorced,high.school,no,unknown,yes,telephone,dec,mon,870,20,7,6,nonexistent,-1.7171411757429687,93.81976801562998,-33.95784230744898,1.3869989092157426,5131.775399396196,no
68,services,married,basic.4y,unknown,no,yes,cellular,dec,wed,2842,3,27,1,nonexistent,-2.8826401022798573,93.84158371556163,-50.40118638490123,2.1297332274396967,5194.901810892711,yes
20,self-employed,divorced,high.school,yes,no,yes,cellular,may,tue,392,19,11,4,nonexistent,-0.6758852338613792,92.97752936936095,-34.76238858943458,1.2925722071391728,5118.182238850975,no
63,services,divorced,basic.4y,yes,unknown,no,telephone,apr,wed,206,4,16,3,nonexistent,-1.0724743041999507,92.70685535573372,-47.72416487464355,1.4020161656910684,5148.278261189168,no
56,self-employed,married,high.school,unknown,unknown,yes,telephone,may,wed,1038,19,27,5,nonexistent,-2.923832616691298,94.4792082742773,-32.0101646609256,1.8040784385909523,5137.018353687658,no
25,technician,divorced,high.school,no,no,unknown,telephone,jul,mon,1881,9,13,0,success,-2.1173859173665837,92.06885164029721,-33.122641082792505,2.2402143267183168,5080.167333809047,yes
78,admin.,divorced,high.school,yes,no,no,cellular,oct,mon,3625,20,15,4,nonexistent,0.15370969121528028,92.48419164327827,-46.44397885652275,2.324115645728561,4999.900378299809,yes
49,self-employed,divorced,university.degree,yes,unknown,unknown,telephone,feb,fri,2939,17,18,6,nonexistent,0.2280811401532961,92.37180427139596,-32.709308282380896,2.7972593709609535,5075.192136320028,yes
60,admin.,divorced,basic.4y,no,unknown,no,telephone,jan,wed,1484,4,27,3,failure,-0.5263228862609054,94.65828394436521,-31.91348909595929,4.684237613482398,5194.246957014462,no
46,management,married,high.school,yes,unknown,no,telephone,apr,mon,3762,17,3,0,failure,-2.869661538325515,92.01407384373367,-28.679065447622417,4.97073662327027,5137.077810659063,yes
39,technician,married,basic.4y,no,unknown,no,cellular,jul,fri,3646,26,2,2,nonexistent,0.6948406891361413,92.02246244001336,-33.48577260123636,0.6867430768840131,5213.166947324914,yes
37,management,single,university.degree,yes,yes,no,telephone,jan,wed,863,26,12,3,nonexistent,-2.5710208845237443,92.63483906654716,-30.064332035496903,2.7725813004855655,5037.319936442208,no
23,admin.,divorced,basic.6y,yes,no,unknown,telephone,apr,wed,2790,3,8,0,nonexistent,0.060504254636948356,92.78144485712373,-35.56423425824695,3.909154876883176,5088.387961896232,yes
78,technician,married,basic.4y,yes,unknown,no,cellular,jun,tue,3312,20,12,4,nonexistent,-3.1955955419495927,93.56750902416881,-35.850158783029634,0.9224973210820693,5160.207770421836,yes
60,blue-collar,divorced,basic.4y,no,no,no,telephone,jun,mon,563,4,28,0,nonexistent,-1.807216750486463,94.69144197257268,-34.65927907691522,4.741228912001603,4998.6353796096855,no
66,technician,married,university.degree,yes,unknown,yes,telephone,jan,thu,1020,9,11,1,nonexistent,-1.1038643488807167,93.30211899353732,-41.08820136498522,4.725929268113013,4989.629008561278,no
46,technician,single,high.school,yes,yes,no,telephone,jul,mon,95,6,25,5,success,-3.2657725735656578,92.80858262093645,-45.337086945866986,1.5169287282933366,5162.713621392889,no
59,blue-collar,divorced,basic.4y,yes,no,no,cellular,may,tue,1923,19,20,0,nonexistent,-2.57654261886055,94.2876008869534,-40.92177879085084,4.05727953984882,5139.563108692223,yes
73,services,single,basic.6y,unknown,yes,no,cellular,jun,fri,1757,7,14,2,nonexistent,-1.8692307857603059,93.0801899416344,-36.61797377611542,3.158449831989756,5090.7965969748,yes
34,services,single,university.degree,yes,no,no,telephone,jan,mon,2532,27,2,4,nonexistent,1.316035319632089,92.39689117129357,-34.308872366686934,0.7491600964421066,4981.254700159441,yes
48,services,single,high.school,yes,yes,no,cellular,jul,wed,3478,16,2,6,nonexistent,0.34148404903946167,94.2248217913059,-39.884783431803974,1.9081302117553778,5129.600884344495,yes
70,admin.,married,basic.4y,no,unknown,no,telephone,apr,thu,2278,15,26,3,nonexistent,0.6353430642457253,92.00676028806255,-42.91036066047996,1.7588538637827826,5140.413589007662,yes
51,technician,divorced,basic.4y,no,unknown,unknown,telephone,mar,fri,2796,16,1,0,nonexistent,-0.19591893259781587,92.57432157108246,-44.899303617701555,4.470760120390606,5043.0854243784615,yes
55,self-employed,married,university.degree,unknown,yes,unknown,cellular,dec,mon,1678,14,25,4,failure,-1.9965063593016412,93.77837277612495,-46.42154374027362,4.5490034892553135,4987.363748173316,yes
74,blue-collar,married,high.school,no,unknown,no,cellular,nov,fri,3242,4,5,2,nonexistent,0.005349936914697969,92.28689471254624,-39.414758811467664,0.7516546693631584,5096.94956604249,yes
54,self-employed,divorced,high.school,no,yes,unknown,cellular,apr,wed,540,23,24,6,nonexistent,-0.16604329813610286,92.71629111127285,-33.91725860048981,3.8622115064994755,5092.226994956376,no
21,admin.,divorced,university.degree,no,yes,yes,telephone,sep,thu,1059,2,15,5,nonexistent,-0.47223433078688565,93.1012521913047,-30.966628606014297,1.12735443936473,5041.640001360549,yes
79,blue-collar,divorced,basic.4y,unknown,no,yes,telephone,may,wed,2572,7,22,3,nonexistent,-1.9680567828887867,93.10997225039613,-42.547043580955716,4.080064877286055,5112.724148871213,yes
19,self-employed,divorced,basic.4y,unknown,yes,no,telephone,dec,thu,1183,24,17,6,nonexistent,-2.1365710570056624,94.72384832839829,-36.193173993234865,4.320686163238584,5124.564367883564,no
29,admin.,married,high.school,yes,no,no,telephone,may,fri,3910,28,8,0,nonexistent,-1.7857636957755803,93.89152795011599,-39.382778265635615,0.8606990982450948,5207.626956885509,yes
52,admin.,divorced,high.school,yes,yes,unknown,cellular,aug,mon,1722,7,29,2,nonexistent,-1.9004941631704577,92.10365997227805,-27.70633398328762,2.0355457137117043,5168.281033114797,yes
23,admin.,divorced,basic.6y,no,no,yes,telephone,jul,thu,3314,6,2,1,nonexistent,-3.026403442951976,92.6197806777888,-29.710810297865685,2.2706551918480566,5177.618436318412,yes
73,blue-collar,divorced,basic.6y,yes,no,no,cellular,mar,wed,3157,20,22,4,failure,0.450934308892153,93.72600691310494,-29.713664543922448,4.802653945206461,5012.707529369441,yes
63,self-employed,single,basic.6y,yes,unknown,yes,telephone,jan,thu,1819,29,25,4,success,-1.6275660646946835,93.99758391964683,-36.957093941467384,2.232043177040439,5084.781310225688,yes
25,self-employed,divorced,high.school,unknown,no,unknown,telephone,dec,fri,2625,9,22,0,failure,-0.00814329735010219,93.06566950085941,-40.35970110787337,1.726386296819169,5018.553921988497,yes
38,management,divorced,high.school,unknown,no,no,cellular,nov,fri,2729,17,15,2,failure,-2.056362604770387,94.39840077355869,-35.22061489920547,3.326669257839537,5013.087414451282,yes
70,admin.,married,high.school,yes,yes,no,cellular,feb,fri,2604,21,3,3,nonexistent,-0.5103216935308256,94.64159837263946,-46.98430666630606,1.2991309105925808,5097.290453321514,yes
75,services,single,basic.4y,yes,no,no,telephone,mar,mon,1597,11,13,3,success,-3.2335667114523177,93.71937447280446,-29.696951534594653,3.350375696332006,5037.684554570242,yes
63,technician,married,university.degree,yes,unknown,yes,cellular,nov,fri,3060,16,3,3,nonexistent,-2.8910158665583863,93.5746910366953,-44.317536953821715,2.617728026052879,5020.35756977621,yes
78,management,single,high.school,no,yes,unknown,telephone,jan,mon,2693,1,27,3,success,-1.6502573989213674,94.10225526864733,-31.037111756146814,3.8183311795528154,5155.535738305413,yes
52,management,married,basic.4y,unknown,no,yes,telephone,jan,tue,795,27,17,0,success,-2.110063455448973,94.1897226068346,-43.66582517849236,3.1468094566733025,4972.567415146229,yes
65,blue-collar,married,high.school,yes,yes,yes,telephone,aug,thu,1051,26,17,0,failure,-1.7036647950074564,92.60321791084039,-38.32373281549895,1.376962882924431,5162.5357721992095,no
32,management,divorced,university.degree,yes,yes,no,telephone,aug,wed,1643,27,17,6,success,1.0673223466763482,93.35399557805158,-32.342595735898755,4.724458013572933,5201.295515150043,yes
24,self-employed,divorced,high.school,no,yes,unknown,cellular,feb,mon,3627,16,27,4,nonexistent,-3.045276246743906,93.252811449548,-41.389640102067595,2.574636185911679,5150.008467276139,yes
32,blue-collar,single,basic.4y,unknown,yes,unknown,cellular,aug,mon,1363,17,26,6,nonexistent,-1.1788920402253358,94.63610700678488,-42.243709767837004,3.8760724004643756,5014.680058506746,no
62,blue-collar,single,high.school,no,yes,no,cellular,nov,wed,3869,6,20,2,nonexistent,-2.448368204616451,92.31294463392359,-29.5798543347987,2.9405430688512664,5158.252170359489,yes
23,services,single,high.school,no,no,unknown,cellular,feb,thu,1981,22,2,1,nonexistent,-1.6919751124362705,94.64171731795051,-49.153075072042014,4.407194492838067,5096.382821193485,yes
64,admin.,divorced,high.school,yes,yes,no,telephone,nov,fri,1354,11,25,0,nonexistent,-0.15023255904924027,93.60326472752304,-30.687330636433032,2.082911564960475,5132.344073593049,no
34,management,married,basic.6y,no,yes,no,telephone,may,thu,1663,7,6,6,nonexistent,1.2701078149395206,92.80654824068796,-28.61605699942445,3.4110003260256843,5067.468328634025,yes
21,admin.,single,high.school,no,unknown,unknown,cellular,jan,mon,1529,16,12,3,success,-0.06530701110216629,94.43416170158676,-37.34045314084288,0.9492995021743628,5013.937434913856,yes
39,admin.,divorced,basic.4y,yes,unknown,unknown,cellular,sep,fri,2038,26,6,1,nonexistent,0.847253265769949,92.14118967799165,-34.16630287246476,0.9420556943819766,4969.623690863586,yes
49,admin.,divorced,basic.4y,unknown,yes,unknown,cellular,apr,tue,3419,29,21,6,failure,-2.6931584046419257,92.89303251715144,-30.211397710388077,4.311566125789757,5159.641823406518,yes
76,blue-collar,married,basic.4y,yes,no,unknown,telephone,oct,wed,1496,25,12,4,success,-2.5293202507768497,94.10710251964494,-40.39088377150109,4.200859357813555,5076.45480980419,yes
39,admin.,married,high.school,unknown,unknown,yes,cellular,nov,thu,3302,22,23,3,success,0.8084887030020178,94.31753686855401,-29.796968701257132,2.1808909192282813,5027.64162900535,yes
